1,0,20190830,093430,83,8,1862,239,1917,313,Sep06_0/01-20190830093430-snapshot.jpg
1,0,20190830,101300,84,8,513,866,606,955,Sep06_0/04-20190830101300-snapshot.jpg
1,0,20190830,101400,88,2,587,198,672,270,Sep06_0/04-20190830101400-snapshot.jpg
1,0,20190830,101600,84,2,976,751,1062,821,Sep06_0/04-20190830101600-snapshot.jpg
1,0,20190830,105700,88,2,1388,260,1473,340,Sep06_0/06-20190830105700-snapshot.jpg
1,0,20190830,105800,87,2,875,360,957,426,Sep06_0/06-20190830105800-snapshot.jpg
1,0,20190830,111000,86,2,368,794,457,850,Sep06_0/06-20190830111000-snapshot.jpg
1,0,20190830,111030,87,2,1688,16,1786,79,Sep06_0/06-20190830111030-snapshot.jpg
1,0,20190830,111100,89,2,663,378,747,448,Sep06_0/06-20190830111100-snapshot.jpg
1,0,20190830,113200,84,2,1774,25,1837,103,Sep06_0/07-20190830113200-snapshot.jpg
1,0,20190830,113630,85,2,796,451,853,532,Sep06_0/07-20190830113630-snapshot.jpg
1,0,20190830,114000,88,2,1216,147,1311,204,Sep06_0/07-20190830114000-snapshot.jpg
1,0,20190830,114100,88,4,864,722,958,825,Sep06_0/07-20190830114100-snapshot.jpg
1,0,20190830,115030,86,2,870,747,960,804,Sep06_0/07-20190830115030-snapshot.jpg
1,0,20190830,115100,80,8,1447,586,1535,630,Sep06_0/07-20190830115100-snapshot.jpg
1,0,20190830,115100,87,2,722,459,798,534,Sep06_0/07-20190830115100-snapshot.jpg
1,0,20190830,115600,84,2,813,342,889,399,Sep06_0/07-20190830115600-snapshot.jpg
1,0,20190830,115630,86,2,1294,28,1350,105,Sep06_0/07-20190830115630-snapshot.jpg
1,0,20190830,120130,88,4,756,412,848,490,Sep06_0/07-20190830120130-snapshot.jpg
1,0,20190830,120200,89,4,1254,0,1349,76,Sep06_0/07-20190830120200-snapshot.jpg
1,0,20190830,120430,88,2,818,230,875,311,Sep06_0/07-20190830120430-snapshot.jpg
1,0,20190830,120700,33,2,1148,791,1242,843,Sep06_0/07-20190830120700-snapshot.jpg
1,0,20190830,120800,49,1,1440,647,1479,682,Sep06_0/07-20190830120800-snapshot.jpg
1,0,20190830,120800,82,2,1713,19,1781,93,Sep06_0/07-20190830120800-snapshot.jpg
1,0,20190830,120930,57,1,1113,413,1152,450,Sep06_0/07-20190830120930-snapshot.jpg
1,0,20190830,121230,73,2,245,775,320,842,Sep06_0/07-20190830121230-snapshot.jpg
1,0,20190830,121800,86,2,1432,91,1528,157,Sep06_0/07-20190830121800-snapshot.jpg
1,0,20190830,122930,89,2,1524,610,1584,690,Sep06_0/08-20190830122930-snapshot.jpg
1,0,20190830,123630,87,2,776,396,862,471,Sep06_0/08-20190830123630-snapshot.jpg
1,0,20190830,123900,85,2,1785,48,1851,128,Sep06_0/08-20190830123900-snapshot.jpg
1,0,20190830,124100,89,2,1597,682,1700,747,Sep06_0/08-20190830124100-snapshot.jpg
1,0,20190830,124230,87,2,1593,834,1682,889,Sep06_0/08-20190830124230-snapshot.jpg
1,0,20190830,124830,89,2,1717,288,1797,354,Sep06_0/08-20190830124830-snapshot.jpg
1,0,20190830,124930,86,2,1768,490,1828,565,Sep06_0/08-20190830124930-snapshot.jpg
1,0,20190830,125130,86,2,1049,880,1131,962,Sep06_0/08-20190830125130-snapshot.jpg
1,0,20190830,125330,83,2,771,745,831,820,Sep06_0/08-20190830125330-snapshot.jpg
1,0,20190830,125330,84,2,317,775,400,830,Sep06_0/08-20190830125330-snapshot.jpg
1,0,20190830,125330,86,2,1586,780,1663,847,Sep06_0/08-20190830125330-snapshot.jpg
1,0,20190830,125730,85,2,1209,872,1292,929,Sep06_0/08-20190830125730-snapshot.jpg
1,0,20190830,125830,86,2,785,749,843,835,Sep06_0/08-20190830125830-snapshot.jpg
1,0,20190830,130730,73,2,690,619,745,682,Sep06_0/08-20190830130730-snapshot.jpg
1,0,20190830,130730,88,2,1716,668,1774,739,Sep06_0/08-20190830130730-snapshot.jpg
1,0,20190830,130800,88,2,1484,838,1576,915,Sep06_0/08-20190830130800-snapshot.jpg
1,0,20190830,130830,89,2,1228,385,1307,467,Sep06_0/08-20190830130830-snapshot.jpg
1,0,20190830,130900,86,2,1123,418,1181,496,Sep06_0/08-20190830130900-snapshot.jpg
1,0,20190830,130930,86,2,1016,183,1106,246,Sep06_0/08-20190830130930-snapshot.jpg
1,0,20190830,131000,83,2,1288,24,1357,87,Sep06_0/08-20190830131000-snapshot.jpg
1,0,20190830,131230,88,2,1123,495,1189,581,Sep06_0/08-20190830131230-snapshot.jpg
1,0,20190830,131400,85,2,374,769,426,842,Sep06_0/08-20190830131400-snapshot.jpg
1,0,20190830,131530,79,2,282,805,356,866,Sep06_0/08-20190830131530-snapshot.jpg
1,0,20190830,131600,83,2,1272,5,1358,57,Sep06_0/08-20190830131600-snapshot.jpg
1,0,20190830,131630,87,2,760,437,853,495,Sep06_0/08-20190830131630-snapshot.jpg
1,0,20190830,131900,88,2,962,825,1051,896,Sep06_0/08-20190830131900-snapshot.jpg
1,0,20190830,132230,86,2,1599,21,1699,78,Sep06_0/08-20190830132230-snapshot.jpg
1,0,20190830,132300,86,2,1502,603,1584,654,Sep06_0/08-20190830132300-snapshot.jpg
1,0,20190830,132400,85,2,460,412,533,494,Sep06_0/08-20190830132400-snapshot.jpg
1,0,20190830,132600,83,2,552,351,628,408,Sep06_0/08-20190830132600-snapshot.jpg
1,0,20190830,132630,59,2,1775,2,1856,42,Sep06_0/08-20190830132630-snapshot.jpg
1,0,20190830,132630,88,2,970,473,1028,558,Sep06_0/08-20190830132630-snapshot.jpg
1,0,20190830,132700,88,2,994,748,1082,819,Sep06_0/08-20190830132700-snapshot.jpg
1,0,20190830,132730,73,2,1195,2,1279,48,Sep06_0/08-20190830132730-snapshot.jpg
1,0,20190830,132800,83,2,1086,449,1171,508,Sep06_0/08-20190830132800-snapshot.jpg
1,0,20190830,132830,87,2,1203,869,1286,926,Sep06_0/08-20190830132830-snapshot.jpg
1,0,20190830,133000,83,2,925,236,990,317,Sep06_0/08-20190830133000-snapshot.jpg
1,0,20190830,133030,85,2,1238,30,1299,111,Sep06_0/08-20190830133030-snapshot.jpg
1,0,20190830,133200,67,2,1733,96,1815,159,Sep06_0/08-20190830133200-snapshot.jpg
1,0,20190830,133200,86,2,1737,300,1818,367,Sep06_0/08-20190830133200-snapshot.jpg
1,0,20190830,133630,87,2,1604,459,1693,529,Sep06_0/08-20190830133630-snapshot.jpg
1,0,20190830,134000,87,2,960,453,1056,517,Sep06_0/08-20190830134000-snapshot.jpg
1,0,20190830,134300,86,2,626,375,710,429,Sep06_0/08-20190830134300-snapshot.jpg
1,0,20190830,134330,85,2,1537,611,1612,670,Sep06_0/08-20190830134330-snapshot.jpg
1,0,20190830,134400,85,9,1062,808,1124,897,Sep06_0/08-20190830134400-snapshot.jpg
1,0,20190830,134400,89,2,1593,817,1687,882,Sep06_0/08-20190830134400-snapshot.jpg
1,0,20190830,134430,62,2,781,434,854,493,Sep06_0/08-20190830134430-snapshot.jpg
1,0,20190830,134630,80,2,1482,608,1567,655,Sep06_0/08-20190830134630-snapshot.jpg
1,0,20190830,134700,84,2,911,480,994,531,Sep06_0/08-20190830134700-snapshot.jpg
1,0,20190830,134700,85,2,1594,796,1652,870,Sep06_0/08-20190830134700-snapshot.jpg
1,0,20190830,134700,87,2,654,349,736,426,Sep06_0/08-20190830134700-snapshot.jpg
1,0,20190830,134730,62,2,889,770,943,828,Sep06_0/08-20190830134730-snapshot.jpg
1,0,20190830,135100,85,2,1043,949,1117,1034,Sep06_0/08-20190830135100-snapshot.jpg
