2,1,20190816,154730,90,3,659,416,773,552,Aug23_1/01-20190816154730-snapshot.jpg
2,1,20190816,160530,89,3,841,678,955,760,Aug23_1/01-20190816160530-snapshot.jpg
2,1,20190816,161600,85,2,698,521,775,580,Aug23_1/01-20190816161600-snapshot.jpg
2,1,20190816,162030,85,4,626,733,719,835,Aug23_1/01-20190816162030-snapshot.jpg
2,1,20190816,162600,84,8,1266,458,1358,510,Aug23_1/01-20190816162600-snapshot.jpg
2,1,20190816,164200,76,8,518,494,612,558,Aug23_1/01-20190816164200-snapshot.jpg
2,1,20190816,164400,88,4,708,34,792,113,Aug23_1/01-20190816164400-snapshot.jpg
2,1,20190816,172000,78,4,529,317,624,431,Aug23_1/01-20190816172000-snapshot.jpg
2,1,20190816,173530,88,3,916,245,986,363,Aug23_1/01-20190816173530-snapshot.jpg
2,1,20190816,174100,88,2,683,654,783,728,Aug23_1/01-20190816174100-snapshot.jpg
2,1,20190816,175230,88,4,566,496,649,588,Aug23_1/01-20190816175230-snapshot.jpg
2,1,20190816,175300,56,2,347,57,418,117,Aug23_1/01-20190816175300-snapshot.jpg
2,1,20190816,175400,83,2,1850,45,1920,119,Aug23_1/01-20190816175400-snapshot.jpg
2,1,20190816,180130,89,2,610,260,697,347,Aug23_1/01-20190816180130-snapshot.jpg
2,1,20190816,181000,86,4,1803,1,1911,61,Aug23_1/01-20190816181000-snapshot.jpg
2,1,20190816,184330,88,4,863,639,949,740,Aug23_1/01-20190816184330-snapshot.jpg
2,1,20190816,185400,65,2,1,706,60,772,Aug23_1/01-20190816185400-snapshot.jpg
2,1,20190816,191230,87,2,701,515,759,604,Aug23_1/01-20190816191230-snapshot.jpg
2,1,20190816,192200,87,2,553,270,636,344,Aug23_1/01-20190816192200-snapshot.jpg
2,1,20190816,192200,88,2,714,380,812,439,Aug23_1/01-20190816192200-snapshot.jpg
2,1,20190817,120630,85,8,1051,796,1144,867,Aug23_1/14-20190817120630-snapshot.jpg
