2,1,20190802,112800,75,7,1183,525,1347,830,Aug09_1/02-20190802112800-snapshot.jpg
2,1,20190802,112830,51,7,783,1,957,44,Aug09_1/02-20190802112830-snapshot.jpg
2,1,20190802,122830,34,8,981,127,1049,192,Aug09_1/04-20190802122830-snapshot.jpg
2,1,20190802,123400,86,4,1185,766,1275,847,Aug09_1/04-20190802123400-snapshot.jpg
2,1,20190802,123430,87,4,1263,653,1349,738,Aug09_1/04-20190802123430-snapshot.jpg
2,1,20190802,123530,88,4,337,301,425,381,Aug09_1/04-20190802123530-snapshot.jpg
2,1,20190802,130730,81,2,1299,608,1389,675,Aug09_1/04-20190802130730-snapshot.jpg
2,1,20190802,131000,83,2,589,233,681,314,Aug09_1/04-20190802131000-snapshot.jpg
2,1,20190802,131600,39,8,0,867,60,971,Aug09_1/04-20190802131600-snapshot.jpg
2,1,20190802,133430,34,7,921,725,1092,875,Aug09_1/04-20190802133430-snapshot.jpg
2,1,20190802,133430,55,7,932,663,1274,872,Aug09_1/04-20190802133430-snapshot.jpg
2,1,20190802,133500,89,7,1184,656,1381,840,Aug09_1/04-20190802133500-snapshot.jpg
2,1,20190802,133530,32,7,345,214,534,380,Aug09_1/04-20190802133530-snapshot.jpg
2,1,20190802,135630,29,7,930,686,1110,833,Aug09_1/04-20190802135630-snapshot.jpg
2,1,20190802,135630,70,7,948,667,1232,917,Aug09_1/04-20190802135630-snapshot.jpg
2,1,20190802,135800,85,7,1154,571,1390,734,Aug09_1/04-20190802135800-snapshot.jpg
2,1,20190802,140300,87,7,1210,599,1379,789,Aug09_1/04-20190802140300-snapshot.jpg
2,1,20190802,140330,89,7,1174,638,1380,817,Aug09_1/04-20190802140330-snapshot.jpg
2,1,20190802,140730,88,7,1056,680,1249,848,Aug09_1/04-20190802140730-snapshot.jpg
2,1,20190802,143330,44,1,678,686,720,719,Aug09_1/04-20190802143330-snapshot.jpg
2,1,20190802,144100,28,7,945,677,1110,835,Aug09_1/04-20190802144100-snapshot.jpg
2,1,20190802,144100,53,7,958,667,1237,902,Aug09_1/04-20190802144100-snapshot.jpg
2,1,20190802,144200,80,8,1704,770,1800,819,Aug09_1/04-20190802144200-snapshot.jpg
2,1,20190802,145100,62,7,1037,652,1245,898,Aug09_1/04-20190802145100-snapshot.jpg
2,1,20190802,145400,28,5,998,1005,1054,1058,Aug09_1/04-20190802145400-snapshot.jpg
2,1,20190802,150600,89,3,911,706,1009,774,Aug09_1/04-20190802150600-snapshot.jpg
2,1,20190802,150900,88,7,1136,479,1332,652,Aug09_1/04-20190802150900-snapshot.jpg
2,1,20190802,150930,85,7,1145,609,1384,803,Aug09_1/04-20190802150930-snapshot.jpg
2,1,20190802,151300,68,5,784,2,838,64,Aug09_1/04-20190802151300-snapshot.jpg
2,1,20190802,151600,57,5,950,783,1027,846,Aug09_1/04-20190802151600-snapshot.jpg
2,1,20190802,160230,64,7,1287,563,1441,697,Aug09_1/04-20190802160230-snapshot.jpg
2,1,20190802,160300,47,7,1115,585,1416,780,Aug09_1/04-20190802160300-snapshot.jpg
2,1,20190802,165600,45,2,1220,558,1305,634,Aug09_1/06-20190802165600-snapshot.jpg
2,1,20190802,165600,56,4,1222,559,1305,634,Aug09_1/06-20190802165600-snapshot.jpg
2,1,20190802,165700,86,4,1522,801,1623,895,Aug09_1/06-20190802165700-snapshot.jpg
2,1,20190802,172530,74,7,1122,487,1369,663,Aug09_1/06-20190802172530-snapshot.jpg
2,1,20190802,174400,84,5,1267,598,1318,661,Aug09_1/06-20190802174400-snapshot.jpg
2,1,20190802,174430,28,5,1264,576,1323,615,Aug09_1/06-20190802174430-snapshot.jpg
2,1,20190802,175400,80,5,792,962,848,1019,Aug09_1/06-20190802175400-snapshot.jpg
2,1,20190802,175430,76,5,776,1001,840,1040,Aug09_1/06-20190802175430-snapshot.jpg
2,1,20190802,180000,39,8,716,485,789,545,Aug09_1/06-20190802180000-snapshot.jpg
2,1,20190802,182630,27,1,735,156,772,185,Aug09_1/06-20190802182630-snapshot.jpg
2,1,20190802,200430,27,1,1392,1010,1435,1056,Aug09_1/20-20190802200430-snapshot.jpg
2,1,20190803,071130,49,1,501,216,542,252,Aug09_1/54-20190803071130-snapshot.jpg
2,1,20190803,091300,38,6,845,375,914,429,Aug09_1/54-20190803091300-snapshot.jpg
2,1,20190803,092000,79,1,910,482,960,537,Aug09_1/54-20190803092000-snapshot.jpg
2,1,20190803,100300,88,4,1247,593,1339,670,Aug09_1/54-20190803100300-snapshot.jpg
2,1,20190803,100330,90,3,1219,670,1307,775,Aug09_1/54-20190803100330-snapshot.jpg
2,1,20190803,104630,85,4,937,672,1008,776,Aug09_1/54-20190803104630-snapshot.jpg
2,1,20190803,110900,84,4,1310,608,1378,696,Aug09_1/54-20190803110900-snapshot.jpg
2,1,20190803,114500,89,3,533,179,636,256,Aug09_1/54-20190803114500-snapshot.jpg
2,1,20190803,120030,27,5,1733,958,1817,1029,Aug09_1/54-20190803120030-snapshot.jpg
